time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-1.5489266867425944,-0.441696399952985,17.851003332393425,6.177818135306129,0.15266513167159346,0.0,-2.02100783018155,-0.8780613403973905,4.845162464041635,-0.0714002065936651,0.016332175962289166,0.0,427.3542224272976,426.6620261416289,427.42534855797277,425.5748365256421
2.700000000000002,-1.6726119420452765,-0.4960081119138948,18.139281879988044,6.173780329997342,0.15337218164941202,0.0,-2.1019834789806247,-0.932673623356359,4.7643308300190785,-0.060148686864915896,0.0006348807634248528,0.0,407.0530101919945,405.6454969601993,405.39855816029666,406.4045648467915
2.760000000000002,-1.80187993280975,-0.5541595687347525,18.427244551825627,6.169827734935534,0.15344267165460934,0.0,-2.2069397139667832,-1.0060341697568318,4.833959372547451,-0.08092124546555304,0.002233532177415237,0.0,455.73828753778366,455.8660407165713,455.9357895761151,454.26962344248324
2.820000000000002,-1.9370323240496115,-0.6164835818091609,18.716644739691144,6.164811736309478,0.15330322221474546,0.0,-2.2981925777133783,-1.0718528168501156,4.812643718779028,-0.08957817503522586,-0.013504115838475043,0.0,427.6648549198409,426.3220967474433,427.53627769165973,426.79187262767897
2.880000000000002,-2.077616154867834,-0.6828070681588735,19.004436047325143,6.159184525288925,0.15230493271940482,0.0,-2.38792612583745,-1.1393958434960603,4.780385029040821,-0.1039083038876178,-0.023786973820215322,0.0,423.28295618027073,422.39701607358774,424.88985412812525,423.6512660954523
2.940000000000002,-2.223499753802951,-0.753217798313581,19.289773377300097,6.152841795332069,0.15124327643587776,0.0,-2.4748434663654444,-1.2081551365954013,4.730912973834809,-0.1095852212521943,-0.007673391471803871,0.0,417.143591590952,418.5485904689522,417.91485287200425,417.40906568453863
3.000000000000002,-2.3752764496998036,-0.8284447320179952,19.576553991894542,6.1466251940852,0.1505976496655297,0.0,-2.5843024323760906,-1.2999923795709485,4.827787287098183,-0.09375635620333699,-0.017786904951861155,0.0,465.2840194162387,464.49157746928114,464.61455817185407,465.84513360335364
3.0600000000000023,-2.53320665245376,-0.9089362758345199,19.866437265845246,6.140750679734069,0.14952374548437852,0.0,-2.6799892259777294,-1.3835574060889249,4.8347642140067295,-0.10786421882572275,-0.018122321877034265,0.0,438.59107413424283,438.5632742298241,437.902091934761,436.71823804544465
3.1200000000000023,-2.6975473023502268,-0.99519339292776,20.161159537712138,6.133762469568111,0.14821555382122398,0.0,-2.7978453710920776,-1.4922975986821299,4.988354788825251,-0.14539689116886198,-0.03042554430763423,0.0,484.2191505960509,483.2926041079141,485.60458679463477,482.7686394558498
3.1800000000000024,-2.8687722399865843,-1.0879708112625477,20.46394167902029,6.125214086590857,0.1468066713290117,0.0,-2.9094584070600256,-1.6010895084107075,5.103548803522889,-0.13719269525588468,-0.012324784332271386,0.0,473.3701898034083,474.76118456604735,474.53692994502626,475.14885005662796
3.2400000000000024,-3.046074243387473,-1.1868025580450987,20.769535564967867,6.116996988916053,0.14583624783762428,0.0,-3.000607915902486,-1.6939999982322025,5.082737864681653,-0.1364743344179231,-0.025266958003117058,0.0,434.3671946609718,433.2803379216363,432.6176180033997,432.66019775358075
3.3000000000000025,-3.2291473864961846,-1.2916989012280835,21.075906561638423,6.109022751682215,0.14409365423325848,0.0,-3.1017048168299715,-1.803257469193322,5.129110435635466,-0.12658533064366628,-0.037930793272763275,0.0,455.9722716110798,454.95902483655584,454.83263635063366,455.6082233251346
3.3600000000000025,-3.4183411442474685,-1.4033932912210858,21.385531776546603,6.101403825986129,0.14182799680223734,0.0,-3.2045557666804276,-1.9205625680896992,5.191134908889766,-0.12778682394629978,-0.03742351075611482,0.0,461.0532164490195,461.0926787560718,461.6406882005983,461.5318060777097
3.4200000000000026,-3.6139300491586943,-1.5225985339884682,21.700575955409576,6.094380609542917,0.13907453648026813,0.0,-3.3148055829523733,-2.0535929934839863,5.309428390099526,-0.10140437331268841,-0.07391389795687048,0.0,481.019345550685,478.24609173642426,478.95425717303476,480.9453102974894
3.4800000000000026,-3.8154895094740127,-1.649125566594389,22.018479816208153,6.087779879631155,0.13499783381910113,0.0,-3.4035896757018795,-2.164529542729233,5.287261077062021,-0.13895520780409037,-0.05809746872896524,0.0,435.88839737423734,437.20477865849745,439.9010599177316,436.76794909471613
3.5400000000000027,-4.022571126514527,-1.7827833816492353,22.336776535933442,6.079356944693512,0.13172825657636178,0.0,-3.4988740674546004,-2.2914677353231396,5.3221290222638995,-0.14339734451081657,-0.04811666989264652,0.0,456.1551563408013,456.94972169950177,456.01990396708425,455.6470579705611
3.6000000000000028,-4.234977586720121,-1.9236761505794262,22.654509778253818,6.070382932249764,0.12859549658761704,0.0,-3.5812213190089195,-2.4057066590253813,5.268925789253853,-0.1662320227438568,-0.062009602809173954,0.0,428.48869541082644,427.3037748630741,430.1490722105103,428.18808655177224
3.660000000000003,-4.452728694681741,-2.072298568495432,22.972322358071445,6.060544560974858,0.12447431867330394,0.0,-3.676825719714664,-2.549250960502697,5.32414172538855,-0.1598046349613067,-0.08740514238498308,0.0,464.36085783684933,462.36039149414876,464.14302360054035,464.6228841760826
3.720000000000003,-4.676085061980418,-2.2296078318682575,23.292868851655086,6.050548828404068,0.11887622210238025,0.0,-3.7679599363576943,-2.6952537528169342,5.360180439072586,-0.18577239254098254,-0.10895310761576733,0.0,460.1598631423985,458.4432514808922,460.2400118596431,458.15341838254716
3.780000000000003,-4.904711704657875,-2.3956572566580783,23.614606830161968,6.039519980750066,0.1124500183970154,0.0,-3.852461045812759,-2.8407011669695685,5.364005324695692,-0.18016536325167407,-0.1036420763338644,0.0,448.8570378073394,449.277988209058,451.0784489492201,451.49892138271565
3.840000000000003,-5.138567799617584,-2.5711757804108517,23.938675316903293,6.0293505782647685,0.10585683286646486,0.0,-3.9421742430817135,-3.010846839120616,5.43744289161356,-0.15390928555116754,-0.12684948213424163,0.0,473.1716842744122,471.3710796491665,472.80042893877635,474.7932216327636
3.900000000000003,-5.377360834445694,-2.7563040419870024,24.264008664631525,6.020229869027107,0.09810813696826681,0.0,-4.017094959133526,-3.160923028588199,5.406821211486953,-0.14846818350241117,-0.13417824863001032,0.0,442.29014700457986,441.67058492799754,440.8724664606887,441.29992875475057
3.960000000000003,-5.620607658480324,-2.9507696956073013,24.58808315045416,6.011521371755293,0.09002841259828198,0.0,-4.090569460416952,-3.322067651058164,5.395367036614964,-0.1392101694041575,-0.13564660625323305,0.0,448.60205838371445,448.4662355470327,447.5529468088003,448.28642958427133
4.020000000000002,-5.86839484298029,-3.155810156890725,24.914079164861377,6.00401733111168,0.0820943843788271,0.0,-4.168292603452504,-3.513308010714435,5.470368315705918,-0.10599727093087392,-0.1261643211081828,0.0,475.71323176741714,476.42406029694007,475.13323170076,477.65944977740503
4.080000000000001,-6.120681854993288,-3.372369950618588,25.244127247407427,5.997442605103696,0.07477998012528175,0.0,-4.240647157882131,-3.705921873772216,5.530525693798856,-0.1179191858466822,-0.11452768835129533,0.0,473.3928409997665,474.2750987046786,473.16366606588383,472.2348480512043
4.14,-6.37697143798906,-3.599773801803663,25.57481786068519,5.990169026108962,0.06747473885477984,0.0,-4.301899527198429,-3.8748983067797553,5.492315134307756,-0.12882441947335593,-0.1428920549101273,0.0,445.33190631103605,442.9910719304502,442.92473772997,442.0132942479415
4.199999999999998,-6.636885780366743,-3.837670790366307,25.903871825098058,5.982581432639265,0.05881218917375097,0.0,-4.361314562527982,-4.055734962291096,5.475842992391997,-0.12211103760233945,-0.14751802788324575,0.0,451.46017962983115,451.0675300626133,450.18783741493445,450.71649099601393
4.259999999999997,-6.900155382532653,-4.0861104290569115,26.230415920579627,5.975025180483424,0.05024975430493228,0.0,-4.413818760105415,-4.226343887640532,5.408945689997101,-0.1349567940782186,-0.13450673500510563,0.0,434.2539890078928,435.32472863862745,435.2679426413618,434.17631797074625
4.319999999999996,-7.166623696277846,-4.345879056628993,26.555861378803012,5.966873517564117,0.04281264770207027,0.0,-4.467857998711798,-4.433348741804969,5.4385418239135745,-0.13773166361960357,-0.10849712319099969,0.0,465.05231993053945,467.0720046745779,467.07082913597,466.8382305895493
4.379999999999995,-7.4359959572714605,-4.616521563352519,26.87778231424223,5.958597478817838,0.035848080060643106,0.0,-4.5109302973421945,-4.588931923047897,5.292484015532909,-0.13834124292741623,-0.13893505508959672,0.0,410.26577385209987,407.53937166088934,408.5625076162777,408.4886775970357
4.439999999999993,-7.707925566873421,-4.8970449832828225,27.19209842090231,5.950706417269384,0.027181606272816516,0.0,-4.552931199711801,-4.762699424068876,5.184831037828154,-0.12052783966177975,-0.1586897654361117,0.0,422.38395471469545,420.6552330582095,421.01970542046905,422.5413865205878
4.499999999999992,-7.982328467972304,-5.188835775722494,27.501919252524555,5.944011401116086,0.01733204381861686,0.0,-4.593181673765047,-4.964401537923249,5.142290501266355,-0.09795498182122725,-0.1782781143232189,0.0,443.9797649905321,442.3430812816205,443.38565813748085,445.22536794106685
4.559999999999991,-8.259041664764327,-5.49359696848915,27.81118552819677,5.937744349596777,0.006229536877775388,0.0,-4.629729489802255,-5.194928959581669,5.165986577397162,-0.1224142563692584,-0.20409742292622124,0.0,466.483131131313,464.42980957183454,467.3106597165705,465.39038470799403
4.6199999999999894,-8.537768955595878,-5.812671643906775,28.122706140075387,5.9300235934193335,6.277758138631011,0.0,-4.660175183406123,-5.441615713036562,5.217181939723967,-0.14571857079690725,-0.17964853679715675,0.0,474.70217503656113,476.5402896574118,477.1998839821647,475.40288357723887
4.679999999999988,-8.81815059199973,-6.145696893132494,28.434407890324756,5.921722319701857,6.267377179241825,0.0,-4.685148695175566,-5.660101825197946,5.172494242745868,-0.1266660991931395,-0.16228126709315974,0.0,447.11667632092013,448.5009250726844,445.0306658395497,446.56986523405106
4.739999999999987,-9.099859918347976,-6.492569820078801,28.744842954100893,5.914460770465439,6.258027301691648,0.0,-4.704437087170404,-5.9030736009537765,5.174635617103148,-0.11163735063259535,-0.145338241525215,0.0,462.5704241123686,463.88093740429804,462.4801272606592,463.6498995690793
4.799999999999986,-9.382664858186914,-6.85309553655408,29.052499601800033,5.907400131847647,6.248912673565581,0.0,-4.721837886833907,-6.1152783502724954,5.080462262841799,-0.13385725075669458,-0.17017384496192567,0.0,433.73523523245603,431.62075063896145,432.8679433951729,430.9802543626136
4.859999999999984,-9.666490356553034,-7.225545023796704,29.351994366459387,5.899180290422571,6.2391529219943465,0.0,-4.738485733063812,-6.300723119333221,4.903031840470393,-0.14415315527061742,-0.15078903649502462,0.0,402.3215391766331,404.0448586824725,402.29302932657595,401.3397195703215
4.919999999999983,-9.950932732377815,-7.611620106255951,29.64654643476186,5.89058511525063,6.230180277718322,0.0,-4.742223842723104,-6.569268907723152,4.9143754181633605,-0.14151262850687296,-0.14716648424237339,0.0,467.32893772626227,467.59147187682305,467.95604473738206,468.1435828873811
4.979999999999982,-10.235514684541624,-8.013582999602157,29.940637015434355,5.882391359093429,6.221651801760567,0.0,-4.743206087537853,-6.830337538470322,4.887837339219348,-0.12815864957549106,-0.13362870518561704,0.0,457.18445731577174,458.24378032135644,456.76429376924045,457.81149280773576
5.0399999999999805,-10.519982531404121,-8.431680436611042,30.233683988282426,5.874726259502744,6.213539038223928,0.0,-4.7384493790188085,-7.107013639340533,4.879425321564032,-0.12695067948022556,-0.13858152533916795,0.0,465.2615029272913,464.85746179348587,465.5609037830315,465.64134655173217
